#{"env_id": "Hopper-v2", "t_start": 1533045696.2523017}
219.819901,110,26.079599
230.049264,101,26.123859
255.862948,120,26.175852
156.759861,86,26.213559
249.429676,125,26.268234
239.154116,119,26.319658
232.352405,113,26.368882
215.877688,109,26.416849
195.108291,100,26.460219
219.816145,108,26.507093
249.132741,113,26.556298
199.669498,108,26.60331
215.383322,103,26.647991
237.788216,124,26.702265
210.962743,104,26.748633
205.572868,94,26.789454
247.245166,121,26.841954
246.378001,126,26.896991
262.871072,132,26.954685
241.007437,121,27.00758
236.939102,108,27.05476
239.237328,115,27.55641
274.175878,120,27.608915
255.297239,128,27.66471
290.535619,129,27.721463
224.086066,106,27.767476
227.197792,111,27.815899
186.955905,92,27.855923
258.000088,119,27.906907
207.862215,94,27.946033
217.520436,113,27.995564
232.904311,117,28.047081
234.706888,114,28.096995
227.096377,111,28.145022
264.611468,129,28.200946
219.212892,100,28.244335
229.901382,109,28.29334
256.214642,135,28.352303
206.370725,98,28.394703
239.59257,112,28.443443
219.388036,104,28.48896
240.566926,106,28.535361
231.524544,112,28.584909
235.423893,105,28.630749
224.697999,104,28.676049
213.484443,107,28.722866
214.846725,101,28.767211
220.730272,98,28.809752
228.626193,118,28.860288
216.334791,99,28.903281
221.320119,103,28.948042
223.30814,110,28.996266
233.175724,108,29.043489
232.700498,108,29.090245
231.609236,129,29.146204
198.919926,101,29.190201
229.375137,115,29.241374
219.347592,107,29.287962
244.385803,119,29.339867
222.693167,113,29.389323
250.418554,115,29.439059
235.227885,111,29.488155
230.053824,114,29.537969
225.657458,108,29.585244
122.364236,66,29.613824
214.170407,102,29.657845
225.443028,102,30.195321
261.184463,131,30.250911
235.091273,116,30.299241
223.849927,110,30.34464
215.632477,102,30.386761
237.529775,107,30.430928
246.313486,122,30.481138
267.361766,123,30.532179
272.573673,120,30.581747
237.15516,108,30.62849
266.94796,120,30.681015
287.869438,127,30.735727
215.45676,107,30.781002
251.140369,106,30.826385
238.519124,107,30.872589
228.325549,110,30.919981
224.717529,105,30.964504
251.993187,115,31.014619
235.647227,110,31.061135
243.434,115,31.109178
199.916558,100,31.152263
229.72501,107,31.198362
247.405606,118,31.249163
267.998987,119,31.299799
233.593354,117,31.34787
259.316263,120,31.398726
270.137433,114,31.447156
225.121178,103,31.490168
283.654846,130,31.546764
239.759653,115,31.597866
237.36786,113,31.646892
241.20278,112,31.694166
267.795037,120,31.745215
249.376524,112,31.793997
221.02637,106,31.839978
273.155101,123,31.892086
240.324893,112,31.936657
266.770594,124,31.988767
239.035498,116,32.039192
259.725628,114,32.085069
228.358028,111,32.128393
235.681292,108,32.171878
260.242172,118,32.222882
250.103539,125,32.276226
227.893751,106,32.818512
287.030295,122,32.869216
243.878644,114,32.916721
308.631234,157,32.983717
275.732999,125,33.038042
264.266059,120,33.089985
285.575078,130,33.145938
242.154446,109,33.193516
272.261962,129,33.249883
210.594246,97,33.291737
252.295261,118,33.341548
232.93846,108,33.38615
249.515175,115,33.437077
245.591798,116,33.487419
237.408196,110,33.534964
249.621531,111,33.582385
260.811238,113,33.630921
238.279961,104,33.674669
278.09324,121,33.726725
236.268008,105,33.77196
238.225952,111,33.819471
288.459931,128,33.87421
225.155388,107,33.920006
316.931984,130,33.975068
262.077623,117,34.02339
254.269863,115,34.071061
287.385223,123,34.121399
252.229286,123,34.172187
247.952337,118,34.220957
257.924638,130,34.274856
328.597525,159,34.341506
232.569205,103,34.385931
231.025372,104,34.43119
235.74195,112,34.479412
251.369929,116,34.529267
283.340179,131,34.586317
263.361767,119,34.638406
240.612722,108,34.685252
226.508275,107,34.73031
289.12219,129,34.78625
242.643813,117,34.837651
223.222903,104,34.883057
226.199508,105,34.928855
265.619021,133,35.464237
301.68729,135,35.521606
277.815384,123,35.575216
356.495382,143,35.636598
275.403739,122,35.687614
196.508414,93,35.727998
228.690796,112,35.775887
253.903731,114,35.824468
221.615185,102,35.867881
277.855244,121,35.919642
251.34053,113,35.968107
254.381493,120,36.01962
268.010316,117,36.069567
265.58672,124,36.122484
299.435564,131,36.179646
330.42397,138,36.23887
240.106921,106,36.284821
319.118474,135,36.342677
296.929465,131,36.398829
290.349797,128,36.454552
244.821355,118,36.503577
254.107437,114,36.552537
329.218747,142,36.61394
302.433286,124,36.667117
224.920847,107,36.713753
266.584349,115,36.764534
280.069899,124,36.81793
301.740922,135,36.874032
318.946618,156,36.940907
244.018239,109,36.987355
241.5994,123,37.037958
269.373804,137,37.094476
312.895533,141,37.152255
261.191495,122,37.202355
341.379883,146,37.263076
288.517156,124,37.31421
285.939297,127,37.367422
321.128648,130,37.421048
240.424177,106,37.466827
249.288663,129,37.522146
256.1818,114,38.037708
254.435782,115,38.087786
288.966206,126,38.141116
259.310061,112,38.188087
338.189019,135,38.245667
359.939193,146,38.308093
309.150606,128,38.362535
338.432871,136,38.42013
316.270187,129,38.475611
242.117554,107,38.520988
281.118186,143,38.582777
274.390111,115,38.632828
368.466636,144,38.695072
303.195103,122,38.747983
285.020563,116,38.798072
257.019911,112,38.846525
268.496216,115,38.89649
331.358501,146,38.959026
323.896109,129,39.012847
230.64817,108,39.059783
318.147555,128,39.11487
297.726574,126,39.170806
304.571854,125,39.225082
335.359715,148,39.289106
240.111426,108,39.334715
333.757193,130,39.389795
245.18673,110,39.437964
259.268699,112,39.486329
300.674117,130,39.542486
302.090388,127,39.597014
246.835373,109,39.644144
308.663282,133,39.701864
293.272496,129,39.757515
356.601132,140,39.817969
304.328829,126,39.872421
276.676958,114,39.921537
335.702357,146,39.984143
283.77838,126,40.038592
338.116058,147,40.101753
263.151674,114,40.151108
330.99628,136,40.675753
360.720433,139,40.73613
251.232367,123,40.785353
334.867265,138,40.845054
313.551802,125,40.899203
316.541299,140,40.955042
240.084892,120,41.007119
324.618824,133,41.064721
311.158472,135,41.123239
346.211689,165,41.193924
315.930951,138,41.252344
314.675875,152,41.318104
264.319922,118,41.368657
243.993552,111,41.416216
296.841651,120,41.468127
329.047859,140,41.528166
322.028582,145,41.590903
316.013101,127,41.646068
303.266699,125,41.700053
296.485992,120,41.751778
223.449452,100,41.795322
320.545012,132,41.851946
352.899226,136,41.910836
304.281213,130,41.96719
329.771663,133,42.023969
334.510257,138,42.083923
322.404461,138,42.144016
300.087625,126,42.198341
344.426673,136,42.257283
310.46368,128,42.31317
253.405298,114,42.362743
306.542381,127,42.417886
294.283858,123,42.470873
313.10743,131,42.527766
385.019611,151,42.59116
318.803861,158,42.658911
327.719985,148,42.723156
315.068707,142,43.276899
333.355134,141,43.335335
347.235894,145,43.398065
327.218444,140,43.458582
340.577239,134,43.516059
319.718826,124,43.570204
299.723687,125,43.625016
337.539015,139,43.685543
337.568578,143,43.747386
328.496218,134,43.805698
260.949048,114,43.855336
379.235359,148,43.917354
317.6416,135,43.975822
299.34965,123,44.030056
349.372379,139,44.090156
356.691164,135,44.148695
330.341465,134,44.206459
276.369578,123,44.258541
321.509628,129,44.314686
339.817765,139,44.374695
318.213084,135,44.433577
306.821456,129,44.489369
287.237994,124,44.543069
404.011944,157,44.611013
335.93704,137,44.670691
216.576122,98,44.713122
303.639018,123,44.766254
308.040741,129,44.822883
317.105323,126,44.87774
322.333117,139,44.937906
350.974378,139,44.998094
329.260499,131,45.055151
366.820466,146,45.118484
277.876051,117,45.169648
346.810177,145,45.232411
310.04651,130,45.288719
328.467656,131,45.345557
334.347444,139,45.405991
315.160258,125,45.945839
336.151103,136,46.002007
340.774829,139,46.059419
334.662523,140,46.117295
333.337685,132,46.171955
365.688893,150,46.233291
357.0904,142,46.292214
353.341142,136,46.348085
373.312886,142,46.406103
315.846339,128,46.459091
295.301848,128,46.512299
341.000869,140,46.570314
273.646903,118,46.619039
331.10166,143,46.678109
317.120401,128,46.731139
341.082685,138,46.788441
322.952192,128,46.841424
379.786547,146,46.901498
367.656619,151,46.96378
354.878387,140,47.021409
376.512979,149,47.082929
293.753776,130,47.13664
401.504982,149,47.198039
354.67877,144,47.257684
340.394113,134,47.313186
322.553847,132,47.367748
337.407491,139,47.425103
391.620555,164,47.492711
344.467456,138,47.549581
331.275605,137,47.608545
338.013034,133,47.666359
354.307216,169,47.739866
297.94549,127,47.795151
359.048548,140,47.855962
301.341719,126,47.910337
382.756224,151,47.975755
362.937705,146,48.490811
371.461975,141,48.552209
325.242061,131,48.608605
330.437709,143,48.670719
337.737752,132,48.728403
359.324706,139,48.788287
309.377486,141,48.849669
367.888054,141,48.91092
341.149422,142,48.972725
379.174921,142,49.033783
330.076183,135,49.092196
306.410073,124,49.145019
314.5285,122,49.197716
364.527514,137,49.256871
326.526982,132,49.314074
348.828743,144,49.376338
322.710695,126,49.43116
366.765622,143,49.49242
319.27141,133,49.549467
327.476222,134,49.607426
370.290016,142,49.663083
340.764303,135,49.721039
388.409834,144,49.78383
356.501821,146,49.84706
257.63475,109,49.894449
339.210422,134,49.952347
382.373433,152,50.017778
350.309564,144,50.079697
370.939952,149,50.144085
366.60253,142,50.206401
330.121127,139,50.266548
300.259497,122,50.319379
347.964494,141,50.380032
360.745506,140,50.440899
387.400389,142,50.501691
371.634043,153,50.565941
366.808419,139,51.123548
392.981227,151,51.18682
405.563747,145,51.246627
372.819445,143,51.305683
352.736632,132,51.3604
335.69175,129,51.413685
388.06238,145,51.47341
414.016957,152,51.53579
391.046938,153,51.598674
326.421071,126,51.653359
390.264416,145,51.716014
369.784615,145,51.778157
402.912608,158,51.845536
352.662929,138,51.905641
331.019927,133,51.963278
337.502422,136,52.021043
416.983391,154,52.087431
363.123352,144,52.150007
392.394371,155,52.217212
362.216749,132,52.274618
364.577424,150,52.339174
343.239964,135,52.395399
376.334556,145,52.458162
375.462302,144,52.520693
364.765255,147,52.584824
342.75313,128,52.640178
411.234224,151,52.70559
369.267156,138,52.765664
352.967471,135,52.824348
332.30747,129,52.878138
360.330158,144,52.939487
394.314502,142,53.001157
390.342556,154,53.067765
357.980763,136,53.126539
363.409638,151,53.192576
381.799347,144,53.715282
389.777992,144,53.776245
355.19154,137,53.832421
400.356838,150,53.893986
376.670543,148,53.954719
425.333795,152,54.017222
410.538923,147,54.077148
393.234664,152,54.13982
401.264428,156,54.204051
385.467641,150,54.265719
378.478617,146,54.326083
396.29559,149,54.387701
383.920097,151,54.449782
144.304393,74,54.480917
346.859237,145,54.540291
372.276089,145,54.600084
308.809645,133,54.654714
370.5571,147,54.715251
339.148719,138,54.772598
319.500747,147,54.832635
401.24186,154,54.895389
339.6785,141,54.953408
395.514192,146,55.013869
414.856753,156,55.077888
349.820791,141,55.135547
371.816174,144,55.194885
421.033279,155,55.258385
356.830598,135,55.313979
334.749076,140,55.371458
399.688177,144,55.431022
361.939853,146,55.490863
590.730159,203,55.574331
435.518811,163,55.641066
376.73032,140,55.699007
383.060522,142,55.757791
367.396207,147,56.317928
557.546662,214,56.405125
322.107479,141,56.46264
394.832092,143,56.521611
393.792551,152,56.583638
392.403021,144,56.642988
385.861472,147,56.703451
422.133048,154,56.767165
339.681826,135,56.822673
397.85731,152,56.885078
401.094169,156,56.948667
394.982631,146,57.008772
395.196542,158,57.073921
386.820756,147,57.13409
415.749302,152,57.196421
390.9547,151,57.258343
395.716634,145,57.318116
422.802834,162,57.384806
399.680267,150,57.446229
391.189684,150,57.507941
376.692002,136,57.564029
376.689398,149,57.625225
398.109774,155,57.688745
392.278423,144,57.747849
368.34317,142,57.804506
391.74122,148,57.868007
367.022258,137,57.926283
372.965689,135,57.984103
368.277298,148,58.047489
376.529306,142,58.107872
373.394799,143,58.169746
379.318342,148,58.232411
369.909608,140,58.292269
393.952185,143,58.830263
326.699764,141,58.891515
368.843784,141,58.951182
401.919702,146,59.015023
433.311508,163,59.086497
416.97194,159,59.155919
396.749014,143,59.218063
368.566417,133,59.274157
410.462023,154,59.340984
368.13041,140,59.401666
395.607585,150,59.466658
384.709769,145,59.529144
394.78837,143,59.590598
382.964422,144,59.65178
393.888735,156,59.715877
385.426386,146,59.77845
352.061424,148,59.841258
568.691946,199,59.923645
464.738133,176,59.998636
395.982937,145,60.061333
356.487498,150,60.126437
415.822069,153,60.192732
436.426312,170,60.266038
388.644451,144,60.328864
373.390489,141,60.388221
403.963906,156,60.456005
399.294784,159,60.524814
435.38435,157,60.592684
374.841483,144,60.65513
202.735852,95,60.696468
450.131646,164,60.763518
386.787823,146,60.826024
451.155698,163,60.895069
435.187115,175,61.471305
393.777698,154,61.535635
456.10243,163,61.603248
441.428155,157,61.667657
407.741638,152,61.72983
429.648746,154,61.792354
591.508364,204,61.879528
377.691329,139,61.936819
444.781799,161,62.00485
384.608717,138,62.065075
374.392045,148,62.129244
398.868903,149,62.194131
441.484044,161,62.257695
436.553389,160,62.319544
410.954128,159,62.380457
418.043256,148,62.441286
375.053062,141,62.501844
425.099496,157,62.569643
325.907796,135,62.628213
366.811324,141,62.688913
395.425949,151,62.754698
382.300596,144,62.811625
368.793469,138,62.871526
411.542955,146,62.934624
377.632306,154,63.001595
420.974351,158,63.069497
387.012977,141,63.131083
402.289582,153,63.19775
379.430238,144,63.258644
416.906003,152,63.323523
385.675016,152,63.389174
413.231348,150,63.453418
400.907145,147,63.516935
404.295207,151,64.042804
428.705727,159,64.108469
549.762066,185,64.183858
413.174348,151,64.245581
453.803803,154,64.30827
358.994544,142,64.367135
402.636754,145,64.426543
370.847688,146,64.486158
397.091881,146,64.54608
534.083028,186,64.622514
427.722499,151,64.68449
445.425526,155,64.747955
422.9017,147,64.808554
435.670518,158,64.875332
713.565687,259,64.985797
413.450324,151,65.050608
475.419353,165,65.121202
439.547203,153,65.186265
457.280968,165,65.256912
481.261078,167,65.328196
406.957556,146,65.391392
406.936477,153,65.457081
402.43443,151,65.521807
397.105049,153,65.58755
390.944967,148,65.650295
463.823422,166,65.720226
386.8378,141,65.779727
377.230816,145,65.840407
421.29979,171,65.912698
430.323959,148,65.975635
493.850034,174,66.048582
368.692075,138,66.106743
418.060732,152,66.664066
427.516053,149,66.725096
428.667998,154,66.788947
391.99398,157,66.853035
397.217108,155,66.916494
443.172434,155,66.979728
651.744857,214,67.066887
559.911281,197,67.147316
363.113558,142,67.205259
541.834651,208,67.289992
431.01967,150,67.3516
517.349168,178,67.42547
260.512956,110,67.471457
420.56536,153,67.53402
458.470853,164,67.600504
430.269045,161,67.666809
536.128527,192,67.744842
559.715165,197,67.824911
425.224571,154,67.888601
509.580996,222,67.981489
549.976484,199,68.066169
572.658194,198,68.15068
399.409596,160,68.218773
489.361602,164,68.289205
608.149793,206,68.375325
407.943315,143,68.436121
473.322494,163,68.505482
473.301164,170,68.578372
557.924111,222,68.67318
228.522231,103,69.14989
431.685009,150,69.216416
562.964816,212,69.308102
632.764227,209,69.39627
490.971216,174,69.470442
233.607693,100,69.514348
624.030428,210,69.604954
570.672999,194,69.687756
435.47227,159,69.75521
609.266691,205,69.842304
553.114009,195,69.925046
610.029478,199,70.009975
598.639214,200,70.096411
616.166277,210,70.187206
380.127526,149,70.252013
388.932291,141,70.312883
572.135926,196,70.397176
351.101611,130,70.453705
214.421288,98,70.496822
541.894527,193,70.580593
646.700804,215,70.673496
578.977045,198,70.758703
604.149567,201,70.845282
480.780168,168,70.91565
649.614435,216,71.008737
429.055545,152,71.074361
556.072486,222,71.169537
653.899053,233,71.269854
582.478834,194,71.838502
386.82975,143,71.902144
740.400257,244,72.006695
621.417591,209,72.096574
376.355691,140,72.156796
584.385958,207,72.245757
575.486319,195,72.330649
403.226202,146,72.39327
508.585409,174,72.46771
438.501981,153,72.534801
613.051842,204,72.622208
648.661433,225,72.718993
416.780451,149,72.783245
530.637067,178,72.859347
430.896672,158,72.927599
504.683564,173,73.002036
440.475153,163,73.072139
664.897504,214,73.166802
460.250662,186,73.245959
576.160763,193,73.327488
858.735171,291,73.45208
426.738566,155,73.517826
650.427088,212,73.607542
400.489941,144,73.669578
589.585053,192,73.752477
911.988284,326,73.891237
449.492831,154,74.413271
844.058751,276,74.532114
513.469495,174,74.607545
548.649881,176,74.683347
611.639176,218,74.777591
365.495054,134,74.835713
613.607525,226,74.934066
636.130197,210,75.021301
630.258189,211,75.111217
650.501312,212,75.201538
606.271288,198,75.286252
581.837843,192,75.365604
690.855617,253,75.473606
644.593424,216,75.566336
404.82493,143,75.62744
630.460877,218,75.719628
603.559403,207,75.806808
629.929558,221,75.900103
762.495056,261,76.009108
608.598602,196,76.090174
657.120567,217,76.179578
585.425509,198,76.260723
661.403631,218,76.351279
640.803664,207,76.439346
423.04933,161,76.985345
763.026573,237,77.084769
607.074358,201,77.166719
818.33792,249,77.270073
566.347556,194,77.354772
498.797373,169,77.425899
808.537146,251,77.532574
620.786853,212,77.622632
686.512895,234,77.721421
624.07052,215,77.813169
591.415041,208,77.901738
704.315553,246,78.006169
711.720499,223,78.100214
788.504387,262,78.210921
871.273864,283,78.32987
678.448835,237,78.426728
835.401455,276,78.540055
691.064258,232,78.635983
755.840575,242,78.739063
606.836784,200,78.823946
456.396087,160,78.892947
631.212157,216,78.985013
653.40567,216,79.513257
673.60852,219,79.602796
513.864693,177,79.674829
771.328979,247,79.774995
712.591971,264,79.882173
690.027237,226,79.974498
669.976986,225,80.065673
612.052014,208,80.153794
452.953053,156,80.220505
689.74277,227,80.317647
965.068929,320,80.453778
628.127244,220,80.547464
1011.296901,332,80.68616
708.159639,226,80.782301
781.676778,254,80.889989
657.07834,224,80.983654
943.203003,305,81.107181
605.257164,203,81.18982
871.881611,290,81.306839
645.577958,209,81.391658
865.522516,286,81.507086
664.329913,219,82.092855
871.280807,285,82.215157
695.362572,234,82.316383
1005.023976,329,82.453676
981.332123,347,82.601065
790.815878,276,82.717603
590.862567,199,82.802018
986.094606,311,82.933617
825.855073,257,83.042836
815.706711,318,83.178761
684.204535,268,83.292684
654.697883,223,83.385756
412.776666,154,83.4516
877.082636,292,83.57541
844.492687,260,83.68542
764.982024,246,83.791377
740.682882,245,83.893755
1103.747152,357,84.038615
819.420817,258,84.143163
1022.674461,328,84.717827
1025.297474,330,84.859484
622.317515,201,84.945639
721.918485,256,85.05515
1120.422501,365,85.208497
712.825502,256,85.316348
838.919343,262,85.428825
623.63634,248,85.535833
662.600412,211,85.626313
684.329445,268,85.742545
797.365795,278,85.861232
808.73256,263,85.973355
1148.413228,366,86.12989
1099.562207,360,86.280034
729.217421,272,86.396308
841.740648,278,86.515494
519.75107,203,86.602581
1055.043328,346,86.747292
794.608371,255,87.325249
1305.887959,419,87.494665
1401.240148,512,87.702828
1297.083924,431,87.878414
1504.247013,497,88.079815
468.699249,198,88.163337
809.870434,275,88.28115
733.787342,231,88.379687
961.445713,328,88.520631
1173.373071,384,88.684114
1297.797257,439,88.868217
711.65357,230,88.96238
606.60381,189,89.039392
943.826119,314,89.167244
1141.456439,371,89.77288
739.125504,264,89.883817
1378.820328,477,90.087454
1116.422751,384,90.253785
1072.480169,339,90.397093
1157.372059,350,90.545767
903.354614,286,90.663539
1328.669651,445,90.841719
755.606995,234,90.940251
1055.772563,336,91.084348
672.863259,216,91.177159
1224.834042,416,91.352181
1267.599961,452,91.545228
1493.900373,523,91.768766
730.463,235,92.312576
961.427767,361,92.467217
818.082693,258,92.575375
1448.152797,492,92.785092
529.363002,170,92.855366
1121.436941,381,93.016437
1104.550606,366,93.17232
813.474874,257,93.283723
1066.219724,365,93.436163
1034.405207,382,93.597464
1365.920282,435,93.78094
1224.892783,400,93.95297
1141.904569,355,94.104442
846.638133,256,94.212831
700.164948,250,94.319591
935.740079,306,94.912923
245.666275,137,94.971464
1190.209878,404,95.141474
832.767243,279,95.257927
2113.883938,693,95.541687
718.507742,274,95.655574
1038.085675,337,95.792545
1132.759849,367,95.947162
1298.755817,445,96.136153
274.351632,155,96.202904
1188.891075,394,96.370218
1191.691742,392,96.534343
781.95163,280,96.651015
1173.549936,417,96.822253
1060.745237,360,96.967635
1149.411069,381,97.609938
1285.633624,411,97.777063
1302.79828,427,97.952866
1604.519807,535,98.178723
2268.593535,732,98.488835
1218.077718,402,98.656124
1171.021074,388,98.819507
1310.821745,414,98.995969
1747.65698,606,99.250466
848.704605,289,99.367535
1188.166263,376,99.525356
932.828978,317,100.127431
751.785599,275,100.238899
1023.382494,349,100.380175
388.001639,168,100.4513
2567.012863,852,100.81148
1220.110214,377,100.970116
1310.17997,418,101.145078
561.565095,218,101.237725
1555.691515,508,101.450507
837.880472,271,101.564728
1213.718426,380,101.724805
1245.472714,418,101.902676
1106.771162,348,102.050819
1498.445425,505,102.768062
1806.307054,584,103.017931
1138.630525,359,103.171358
872.138904,261,103.283828
1110.499131,369,103.439807
1277.870907,436,103.626023
1467.788243,491,103.832397
1088.689021,351,103.979817
2307.169356,751,104.294985
1346.108025,444,104.485187
1317.522057,452,104.675292
1947.751501,619,105.365982
1904.178348,608,105.620309
1637.03136,507,105.826398
488.845358,190,105.903916
1622.513561,518,106.114183
1063.744527,348,106.255421
1130.857575,353,106.398934
1288.972855,409,106.564837
2823.539029,1000,106.985747
872.526614,275,107.098002
1392.300969,436,107.758113
2500.826592,803,108.090395
1894.658272,622,108.34659
905.456738,288,108.468901
786.265886,284,108.588512
818.29403,294,108.707637
1952.337004,711,108.98842
1155.397206,365,109.144017
1065.430759,362,109.29645
1211.698962,388,109.458388
2141.469097,699,109.753012
857.0493,296,110.345489
1111.123834,352,110.49475
654.07839,232,110.590842
2153.897426,676,110.876043
1573.99324,525,111.087983
2821.977734,931,111.481857
1812.046895,595,111.734629
956.904509,310,111.866483
2526.436275,811,112.209783
2914.807598,1000,113.070644
2939.967485,1000,113.490018
2829.384331,918,113.865
2806.528594,1000,114.272871
2824.865657,1000,114.678375
897.45609,341,114.816317
874.256113,292,115.388932
2789.365614,922,115.772117
740.930281,280,115.891687
1254.245864,412,116.054753
2883.61358,1000,116.474913
601.348229,258,116.580359
1144.210148,353,116.723385
1216.044832,451,116.911059
1511.599197,520,117.123189
2808.371063,906,117.976444
1111.02644,349,118.1245
885.071491,322,118.263012
2803.05216,1000,118.686509
2923.973634,959,119.094073
2887.04688,1000,119.516793
1024.891142,375,119.67658
1791.688954,609,119.932333
1645.086089,543,120.598549
2815.653588,1000,121.012574
2821.860489,1000,121.435191
929.005806,317,121.569055
1040.933469,356,121.720034
996.605042,328,121.858687
632.040347,251,121.963234
1814.765884,590,122.213078
2973.835485,1000,123.139496
2851.986049,964,123.547231
501.836986,195,123.629059
2794.896898,1000,124.050985
992.577028,341,124.194848
2255.707354,728,124.49391
1865.87532,606,124.742781
2678.4049,945,125.576369
2837.138213,1000,125.9914
1512.905061,526,126.216571
2587.826271,940,126.618425
1068.19443,359,126.768912
1820.679832,592,127.013937
1367.002745,461,127.210883
1063.449797,352,127.357372
1319.899266,475,127.560201
2486.554784,846,128.411993
2226.098017,757,128.734644
1680.547629,582,128.983153
2797.960786,1000,129.407834
965.109929,320,129.544024
2866.429879,1000,129.973333
1205.255772,396,130.140951
1455.366261,470,130.78328
2925.279595,1000,131.191153
986.429528,341,131.329416
2656.065353,1000,131.73891
1782.618012,568,131.97673
2808.500603,996,132.399727
884.700082,341,132.546853
2904.865204,1000,133.424024
2185.310297,712,133.712673
2880.734129,1000,134.11911
2778.834854,1000,134.52658
789.731257,287,134.643592
2884.758265,1000,135.062871
1146.619244,440,135.245107
2645.976047,868,136.054868
3028.734171,1000,136.471751
2169.013447,682,136.764691
2644.474728,850,137.125837
