#{"env_id": "Hopper-v2", "t_start": 1533045696.2523017}
2907.329398,1000,137.554696
576.184182,218,137.647273
2907.445632,1000,138.575212
2794.95544,1000,139.002079
2872.552191,1000,139.426565
1176.227978,377,139.589081
1340.945331,425,139.769834
2840.214138,1000,140.200544
1216.266423,411,140.375168
1885.0767,639,141.131135
2109.995332,692,141.421486
1667.603947,519,141.640491
2641.555378,857,142.001632
2912.13283,1000,142.427155
2862.5567,1000,142.855341
2934.454819,1000,143.722355
2318.67832,751,144.033547
2860.883648,1000,144.446442
2756.886772,1000,144.869087
2846.799546,1000,145.292073
2887.567065,1000,146.160132
2354.623568,808,146.488817
2686.217881,1000,146.898169
2874.464432,909,147.267442
2105.324342,726,147.56334
2337.160222,770,147.877232
2834.342396,1000,148.74257
1760.695713,600,148.987697
2506.500681,854,149.325944
2820.332375,949,149.732162
2965.256805,1000,150.1587
2830.808263,1000,150.587325
2836.089239,940,151.416736
1531.990837,496,151.61814
2788.76728,1000,152.025386
2920.284029,1000,152.431529
3104.264189,1000,152.834304
1149.84839,414,153.009411
2918.065491,972,153.899074
2775.611542,891,154.261336
2923.318719,1000,154.67474
1369.966561,424,154.856774
2562.533153,844,155.212142
2638.294412,1000,155.640128
3062.141637,1000,156.53657
2756.320311,1000,156.946573
2755.973002,1000,157.355016
1190.222483,375,157.506941
2414.215781,807,157.835611
2932.995005,1000,158.24344
1638.748318,564,158.975232
2553.76976,805,159.30609
2965.788594,1000,159.722226
2467.069406,821,160.035976
2800.809166,1000,160.437339
1874.653984,648,160.713618
1365.907839,461,161.384784
2815.52149,1000,161.813849
3039.47986,1000,162.241243
2123.74232,693,162.533906
2676.771902,879,162.909676
2966.93597,1000,163.322608
2167.746587,728,164.12101
2477.486123,811,164.449598
1583.628306,505,164.653964
778.165389,281,164.768866
2626.940485,846,165.112515
2288.791718,759,165.423246
3007.198966,1000,165.849966
3009.958099,1000,166.734812
1334.972169,445,166.923989
3012.510225,1000,167.352371
1274.911082,421,167.531048
2421.604797,735,167.838536
1918.505422,589,168.084597
1945.197589,618,168.346817
2493.325486,811,169.17637
2982.256799,1000,169.598909
2843.634892,888,169.970497
2238.784148,763,170.294169
2892.203413,1000,170.719328
1309.79875,425,170.894513
2909.905581,1000,171.774392
2992.554772,1000,172.197246
1933.584994,642,172.457081
1895.791501,620,172.69461
3010.380724,1000,173.118348
1334.850439,435,173.304577
2978.98759,1000,174.218338
1380.263288,434,174.395242
3041.316712,1000,174.805401
2987.758606,1000,175.215682
3032.792675,1000,175.624202
3068.79893,1000,176.032951
2308.645859,791,176.854309
1756.06463,596,177.095778
3017.944519,1000,177.511213
2936.614089,931,177.908862
2309.904752,747,178.226412
1342.995379,415,178.403134
2932.173094,1000,179.280666
2987.403231,1000,179.705224
1032.947609,325,179.839793
2836.657738,1000,180.259084
2730.632021,912,180.648369
2810.44289,1000,181.062352
3089.668672,1000,181.95237
2878.884378,1000,182.401047
2842.41511,1000,182.827181
2862.49621,1000,183.253101
2928.789206,1000,183.680708
2042.866648,633,183.952313
2940.997084,1000,184.864036
3073.000893,1000,185.27345
2934.707344,1000,185.68826
1408.714186,469,185.887688
1171.041604,366,186.043506
2859.944013,1000,186.470487
2790.270377,1000,187.365376
958.974741,291,187.483106
2846.709282,1000,187.901499
2959.62021,983,188.32024
1711.927093,559,188.555426
2106.019275,687,188.845013
2979.338914,1000,189.741303
2939.729413,1000,190.160762
3048.906346,1000,190.56762
2667.251816,1000,190.982703
2943.339979,1000,191.406318
2638.009331,887,192.280999
2906.283484,1000,192.687262
2958.140449,1000,193.092536
3057.185163,1000,193.513119
2822.212763,1000,193.938561
621.001016,277,194.058234
2890.046607,1000,194.970906
2992.08662,1000,195.399238
3011.267165,1000,195.826554
2926.550549,1000,196.256912
3003.152814,1000,196.68514
2034.86807,640,197.417775
2905.382281,1000,197.824845
2894.321181,1000,198.233962
2794.038129,1000,198.65993
3017.472981,1000,199.073375
2890.371314,1000,199.984195
1448.141859,466,200.182015
925.587839,327,200.320549
2887.202058,1000,200.751721
2947.740577,1000,201.175079
2980.171529,1000,201.600334
1098.948898,357,201.752961
2288.578472,761,202.078484
2884.850574,1000,203.00519
3061.71493,1000,203.422936
2945.240608,1000,203.834109
2812.180198,1000,204.254466
1698.386596,546,204.488261
902.885075,294,204.611357
1618.537215,497,205.313847
1712.716749,524,205.5254
2807.300081,1000,205.935529
2926.431914,1000,206.342241
921.681166,294,206.461217
863.355767,262,206.567348
1534.647118,480,206.76337
2249.286379,769,207.074273
2653.100661,855,207.891773
1537.756471,475,208.085372
2996.500648,1000,208.492548
2197.479452,710,208.77997
3015.754721,1000,209.186046
1825.564658,627,209.440006
1146.001561,392,209.598207
1180.709484,386,210.18715
2831.409285,1000,210.595992
1721.931045,546,210.823608
2975.286074,1000,211.241959
2964.419098,1000,211.652305
2877.744322,1000,212.07262
2988.041925,1000,212.972621
2861.397096,1000,213.40302
3021.830327,1000,213.829996
2932.709244,1000,214.256855
3039.930312,1000,214.684303
2891.714167,1000,215.596991
2978.61688,1000,216.023311
2911.612769,1000,216.451116
988.57041,307,216.581882
2401.075745,758,216.904276
1384.149062,468,217.101774
2842.232886,1000,218.012144
2995.162695,1000,218.434647
2917.264731,1000,218.852429
2878.79065,1000,219.281612
2883.441079,965,219.691361
2909.575245,1000,220.606558
2888.125347,1000,221.02009
2971.001927,1000,221.439441
2891.026274,1000,221.864409
3027.383845,1000,222.292646
1939.506366,631,222.558869
3000.872739,980,223.446469
1828.241444,607,223.705548
2866.008663,1000,224.13175
3041.018388,959,224.538019
2939.632571,1000,224.957082
2972.259553,1000,225.866032
2894.546485,1000,226.289551
3011.492154,1000,226.712381
2981.695821,1000,227.127603
2942.727847,1000,227.546282
947.216691,290,227.668902
3003.250408,1000,228.591443
1236.407171,384,228.750378
2897.45636,1000,229.167644
2289.008121,736,229.480834
3007.851504,1000,229.908285
3022.2968,1000,230.331875
2866.093192,1000,231.206668
2923.320256,1000,231.630259
2948.457681,1000,232.052516
3005.527759,1000,232.473482
2893.452595,1000,232.887603
2986.111244,1000,233.802783
1259.027177,398,233.972013
1158.55781,371,234.129529
2962.586522,1000,234.553413
3096.390382,1000,234.976872
3075.765939,1000,235.402075
2953.188599,1000,236.29399
3051.635549,1000,236.702964
2972.448723,1000,237.111571
3022.193693,1000,237.519596
2994.301467,1000,237.93088
1247.659813,420,238.106575
963.78918,301,238.717831
2890.80734,1000,239.139758
1428.443833,444,239.326712
3021.464517,1000,239.734731
2882.900384,1000,240.158575
3018.726992,1000,240.584852
2935.799827,1000,241.476427
1218.330673,364,241.622683
3081.262345,1000,242.035605
825.136151,254,242.141654
2952.98796,1000,242.566647
2955.843695,1000,242.987054
3036.409431,1000,243.823225
2959.071481,1000,244.25243
3053.758479,1000,244.6803
1170.681232,357,244.827822
2957.406758,1000,245.234068
3005.828995,1000,245.661557
3027.549019,1000,246.573345
3101.561255,1000,246.989012
3015.290878,1000,247.396905
3085.788634,1000,247.803789
1942.527687,609,248.050199
2985.606367,1000,248.939604
2946.499236,1000,249.34743
1993.150569,687,249.626045
3044.696155,1000,250.033268
3049.018644,1000,250.44139
3087.004833,1000,250.848212
2968.560018,986,251.731014
3058.852161,1000,252.126513
907.64845,293,252.250446
3137.643976,1000,252.677129
1491.510467,455,252.870335
2987.681265,1000,253.295001
3024.907225,1000,254.196036
3038.241113,1000,254.619182
1232.091271,375,254.776404
3020.912434,1000,255.200185
3042.453771,1000,255.621768
3016.942102,1000,256.518941
3019.541546,1000,256.927646
3008.72116,1000,257.345713
3075.778448,1000,257.766585
3050.349234,1000,258.194694
3109.537144,994,259.054395
2001.720452,620,259.305592
3018.284352,1000,259.711916
1358.071535,415,259.880642
3072.772658,1000,260.28694
3050.008744,1000,260.695538
3064.550266,1000,261.583608
3231.920659,1000,261.988729
1505.364891,451,262.171219
3095.496764,1000,262.581781
2575.717757,801,262.909861
3003.851668,1000,263.331135
3095.758559,1000,264.17655
826.668893,253,264.278676
3055.374215,1000,264.68612
960.157747,292,264.808259
3091.787139,1000,265.215819
3022.808124,1000,265.624422
2812.163155,888,265.992515
2987.019222,1000,266.910658
1947.749612,626,267.166629
1452.617717,434,267.341127
898.634498,264,267.447526
3108.734375,1000,267.850933
2235.703075,690,268.141931
3088.733323,1000,268.566164
3179.957575,1000,269.422356
3029.678088,1000,269.847891
2801.331744,887,270.223567
3087.162786,1000,270.647396
1155.555544,354,270.797825
3090.202092,1000,271.223539
3139.002379,1000,272.123439
2993.303933,1000,272.538766
1712.680479,546,272.7711
945.801057,288,272.893335
3127.58935,1000,273.317064
2974.623084,1000,273.7411
3014.910999,1000,274.599025
3053.829435,1000,275.008794
3002.637929,1000,275.431093
3045.208759,1000,275.852112
939.452848,279,275.96727
3034.555189,1000,276.887281
1994.627636,601,277.140566
3073.700119,1000,277.564822
1657.891325,502,277.778874
3137.546089,1000,278.199155
2416.504984,761,278.522653
3052.278127,1000,278.948508
1945.765959,604,279.668757
2997.361935,1000,280.082001
908.958217,272,280.196609
3054.157305,1000,280.614619
2744.513707,874,280.976479
2178.838848,712,281.275908
955.442287,281,281.385605
3025.532361,1000,282.268317
3130.285865,1000,282.674078
3133.712049,1000,283.099321
1380.797319,423,283.281654
3012.165387,1000,283.704762
1208.907912,361,283.857706
3151.175019,1000,284.713335
3080.30005,1000,285.121591
3143.850866,1000,285.529199
3062.097671,1000,285.93682
3222.746412,1000,286.343637
2653.212625,818,287.109386
3042.582937,1000,287.51733
1020.647133,322,287.648363
3034.87102,1000,288.056444
907.29031,275,288.167717
1448.097393,428,288.341097
3086.594396,1000,288.748184
3050.583312,1000,289.587427
2474.244923,764,289.907269
3060.164818,1000,290.328884
3056.831976,1000,290.751226
2289.865452,716,291.055653
2654.488503,814,291.397059
953.318965,281,291.515527
852.971874,254,292.100879
1968.604697,594,292.340755
1229.372359,368,292.488725
3097.694748,1000,292.894992
2896.560479,888,293.253895
3083.571123,1000,293.657852
2535.960737,784,293.984791
1427.136025,457,294.649277
3093.929788,964,295.040323
3021.072559,928,295.416242
3033.01953,1000,295.82131
3139.08992,1000,296.226741
1712.570098,534,296.442025
1513.342132,502,297.1386
1448.430541,436,297.321964
871.782007,269,297.436426
2245.523451,682,297.725299
3027.971002,1000,298.147522
3067.582833,1000,298.560317
2218.384558,708,298.846683
2185.400494,672,299.117036
3027.833704,1000,299.959474
1502.591227,448,300.140162
1505.536789,460,300.325948
3060.584675,1000,300.73138
820.853433,241,300.831528
643.711847,191,300.912676
2484.343809,796,301.250479
3048.653213,1000,302.167235
3066.242081,1000,302.582451
3062.649509,1000,303.003043
3171.058903,1000,303.424471
2850.892254,899,303.804574
2234.813841,695,304.098008
1916.016184,578,304.842629
2795.173255,857,305.195891
1231.291035,360,305.342699
3165.542347,1000,305.762794
669.034782,207,305.849153
1059.450156,314,305.98232
3079.111033,1000,306.408175
865.376186,252,306.514909
2808.931191,881,307.375401
1183.760115,351,307.517137
861.638678,251,307.618401
3090.728792,1000,308.024076
3127.995299,1000,308.429472
2995.356483,1000,308.836044
1978.245418,617,309.086176
1393.651596,433,309.26161
2995.018642,1000,310.170158
3055.766996,1000,310.593313
3115.911986,1000,311.013857
3070.800064,1000,311.419277
3097.160728,1000,311.824509
3035.871836,1000,312.735177
3240.124512,998,313.158133
3070.41882,1000,313.585117
3133.308703,1000,314.012986
3097.863708,1000,314.437496
3091.215207,1000,315.293062
2376.849696,726,315.586871
3096.703617,1000,315.99431
2236.185561,675,316.268013
2646.17845,810,316.596274
3016.93587,1000,317.005244
3112.557655,1000,317.902442
1573.399367,478,318.10204
2914.724756,930,318.498768
3135.928384,1000,318.922224
2271.571229,710,319.225229
3095.267829,1000,320.145564
1484.679483,460,320.329182
3035.382811,927,320.720352
3117.831647,1000,321.14763
3130.26049,1000,321.572721
3084.346289,1000,321.992377
3080.707631,1000,322.910186
1489.295969,443,323.093432
1193.014014,362,323.247885
2510.650869,761,323.568445
2583.842835,782,323.897509
2778.735639,849,324.258506
1122.219593,356,324.409012
2592.984313,798,324.745511
2851.017904,874,325.576883
3128.359815,1000,325.982856
3097.220098,1000,326.407265
2472.842416,780,326.738963
962.163304,297,326.865442
1524.030981,484,327.072004
3159.947778,1000,327.986439
3171.584406,1000,328.394204
1717.183906,529,328.608422
2088.310062,643,328.869654
1695.518002,519,329.079911
3209.922247,974,329.475495
3122.791512,1000,329.881568
3139.813505,1000,330.768493
1723.068582,525,330.990791
3102.636122,1000,331.408716
3072.674982,929,331.794395
3034.789731,1000,332.215062
3160.779761,1000,333.103556
3087.114517,1000,333.517819
3071.073641,1000,333.937514
1190.412287,362,334.089521
1266.903068,381,334.249556
3060.225664,1000,334.669272
3066.762052,929,335.50236
3118.293933,1000,335.918647
3232.165925,1000,336.337273
2064.932016,635,336.601103
1176.11834,354,336.75047
2441.772549,741,337.063731
3078.881369,1000,337.481011
3063.741092,1000,338.388223
2170.166171,655,338.662501
3059.989539,1000,339.082452
2522.135657,781,339.409288
3093.882012,1000,339.833069
3041.638208,1000,340.752083
3200.417234,1000,341.158035
3069.206762,1000,341.571317
3203.169257,985,341.984141
3042.686065,1000,342.405341
2222.046218,700,342.701119
3144.852156,1000,343.590761
3129.197449,962,344.002401
866.386503,263,344.114521
1340.786164,418,344.292238
3097.848033,1000,344.717038
3003.956273,923,345.102315
3111.965841,1000,346.018885
2496.215425,763,346.325166
3165.141805,984,346.742227
3116.817673,1000,347.167202
1672.19687,514,347.384154
3116.777482,1000,347.805971
1422.885052,437,348.442331
1725.744543,536,348.670686
3072.089955,1000,349.068006
3130.653941,1000,349.495772
1255.673243,376,349.654734
3074.508028,1000,350.081368
3083.102938,1000,350.947837
3050.607543,1000,351.354639
1683.256365,511,351.561022
1727.336511,525,351.772956
2561.937683,816,352.103393
1285.574761,396,352.264502
3124.752232,1000,352.670238
2010.595787,620,352.921544
3128.967789,1000,353.766303
2508.604369,776,354.081336
1974.114683,612,354.329466
1471.680662,450,354.517698
1509.977095,466,354.714768
2713.767075,838,355.067031
3139.056572,1000,355.973313
3041.380563,1000,356.383814
3164.946535,1000,356.829863
3079.760936,1000,357.260732
2571.370603,794,357.601032
3127.528162,1000,358.022396
2437.599702,764,358.862181
1295.738979,389,359.026449
1448.976134,452,359.215723
3068.597806,1000,359.640379
1512.820364,472,359.84172
3075.807293,1000,360.270665
3149.709602,1000,360.693735
3096.997848,1000,361.610813
3144.183971,1000,362.019817
3114.670621,1000,362.428056
3042.298328,1000,362.83872
1736.087468,517,363.059986
3110.287786,1000,363.956876
3128.139204,1000,364.366198
3146.046964,1000,364.774654
3166.161653,1000,365.181672
3110.79885,1000,365.589227
3078.503531,1000,366.487845
3128.303604,1000,366.896626
3235.334404,1000,367.304135
3073.672158,1000,367.711752
3083.375332,1000,368.11998
3105.18527,1000,369.033159
3166.529123,1000,369.452258
1258.601765,384,369.612971
3082.444777,931,369.99644
3121.065953,1000,370.416616
3107.973981,1000,370.846084
3165.106536,1000,371.778406
828.563979,242,371.882522
3121.878981,1000,372.306726
3114.470754,1000,372.720643
3235.991649,1000,373.14673
3174.345088,1000,374.081896
3097.225946,1000,374.502323
3155.61534,1000,374.925208
3196.040175,979,375.34413
3146.908724,1000,375.766843
3248.806728,1000,376.683722
3069.525141,1000,377.090485
3061.075263,1000,377.497015
1283.904817,391,377.65564
3028.354618,1000,378.060536
3064.688438,1000,378.466834
3171.459796,1000,379.340667
929.308041,279,379.45347
2262.127318,684,379.730512
2802.233962,853,380.081768
1181.025531,346,380.221947
2521.681079,779,380.537374
3131.961896,1000,380.959165
3112.252001,1000,381.836968
3124.046832,1000,382.247172
3163.111931,1000,382.655521
2784.398089,883,383.023662
3072.323803,1000,383.448992
3090.819105,1000,384.377537
3112.945361,1000,384.802666
906.564961,270,384.916808
3121.728759,1000,385.339633
2289.876358,697,385.632812
1717.665196,523,385.853748
1450.577801,442,386.039265
940.785425,289,386.160445
3151.018669,1000,387.043489
3038.99222,1000,387.467438
3091.640553,1000,387.886149
3122.696591,1000,388.31327
3083.205613,1000,388.729871
3013.68882,923,389.564668
3122.072575,1000,389.970764
3157.418006,1000,390.378098
3178.330025,1000,390.784033
1437.521609,417,390.959152
1981.52342,602,391.210164
3168.951235,1000,392.081184
3165.210858,1000,392.488023
3122.934734,1000,392.894608
3197.442776,1000,393.274373
3104.555384,1000,393.697157
3154.789603,1000,394.594854
1149.050197,337,394.737609
1694.776931,510,394.955039
3146.359801,1000,395.379704
3168.690471,1000,395.806669
3120.146256,1000,396.231553
2270.019386,690,396.522189
3104.469284,1000,397.474718
1150.308582,355,397.622587
78.796669,46,397.642249
3011.671608,937,398.034744
2194.414387,664,398.312804
3135.001884,1000,398.738592
3108.60217,1000,399.162267
3177.887467,1000,400.019618
3055.791481,1000,400.44955
3153.67064,1000,400.874048
3131.982649,1000,401.30319
3260.685064,1000,401.725467
3171.830068,1000,402.630375
3091.30739,935,403.011817
3120.526676,958,403.41548
3149.400812,967,403.80854
3177.581526,1000,404.215754
3130.684965,1000,405.101829
3136.501419,1000,405.50878
1831.153648,547,405.731287
3156.437483,1000,406.152728
3111.860933,1000,406.579149
1219.668239,367,406.735877
633.695043,199,406.82051
3118.054557,1000,407.672348
3199.738057,1000,408.075643
3153.775811,1000,408.481317
3155.289078,1000,408.888116
3140.195413,1000,409.29357
3165.907103,1000,410.203941
3117.451148,1000,410.608889
3152.109529,1000,411.024585
3147.666128,1000,411.445895
3173.22751,1000,411.867797
3149.962761,1000,412.714597
3165.348288,1000,413.123152
3171.414352,1000,413.52922
3151.28041,1000,413.937436
3244.782728,996,414.342396
2864.503865,875,415.180605
1411.457026,430,415.354637
2758.87877,836,415.694875
2861.436293,878,416.053119
1749.639156,541,416.273694
1513.414282,454,416.458291
1913.73639,583,416.696396
3122.119037,1000,417.574131
3068.958467,1000,417.995548
3190.020186,1000,418.417786
3115.136793,1000,418.845558
2372.656399,754,419.167428
3115.261777,1000,420.034147
3108.222083,1000,420.456196
3074.827316,1000,420.88162
3152.042686,1000,421.297359
1253.13532,390,421.445327
3142.224129,1000,421.867465
174.021121,87,421.905455
3127.196393,1000,422.766872
3104.95697,1000,423.190388
1801.889593,556,423.426296
1358.839289,405,423.598755
3108.646307,1000,424.02477
3106.538086,1000,424.446354
3141.870872,1000,425.351211
3138.383643,1000,425.75923
3121.49093,1000,426.168375
2280.447245,691,426.448878
3123.020779,1000,426.856833
3140.019863,1000,427.712712
3140.843551,1000,428.120352
3191.282396,1000,428.526278
3121.173647,1000,428.934235
3113.622385,1000,429.340952
3088.729547,1000,430.21757
3155.064548,1000,430.639488
3142.816365,1000,431.055809
1237.723859,369,431.206787
3225.79226,1000,431.629318
3164.505404,1000,432.051601
3151.739677,1000,432.932067
3146.738948,1000,433.354534
2213.371336,671,433.640132
3150.207167,1000,434.06499
3187.958473,1000,434.489068
3155.823244,1000,435.376731
3183.669136,1000,435.792345
3146.238534,1000,436.215003
3192.263894,1000,436.6289
3172.872401,1000,437.055631
2225.416326,664,437.821789
2207.536108,661,438.10363
3173.238341,1000,438.527713
3159.606584,1000,438.952478
3191.093884,1000,439.376588
3146.615393,1000,439.800524
1168.923807,348,440.448587
3301.38142,982,440.854008
3190.06993,1000,441.276526
3210.466654,1000,441.700044
2268.108933,678,441.989703
2196.444192,677,442.279795
1927.733042,576,442.955003
3166.072287,1000,443.375132
3118.409263,1000,443.785331
3200.424317,1000,444.21388
3135.987066,1000,444.641835
3124.040135,1000,445.546182
3193.263003,1000,445.975163
3150.639956,1000,446.40175
192.563525,92,446.441776
3175.48759,1000,446.870774
3181.227102,1000,447.293454
3156.501101,1000,448.192885
3109.85673,935,448.589846
1531.339655,455,448.784197
3175.93692,1000,449.203838
1924.148001,590,449.454159
3125.446697,1000,449.879907
3188.011509,1000,450.789204
3171.412346,1000,451.21615
3185.868152,1000,451.640395
1667.759742,506,451.855702
3111.085394,1000,452.280253
3154.127318,1000,452.703747
3176.473315,1000,453.608483
3120.569615,1000,454.020828
3219.243029,1000,454.437617
3169.009917,1000,454.847991
976.700665,304,454.978192
3135.990301,1000,455.39802
934.07288,271,455.99233
3127.835818,1000,456.416828
3127.979037,1000,456.843916
3218.549214,1000,457.269286
3174.698308,1000,457.694656
1446.584592,443,457.88387
3139.755586,1000,458.746317
3156.013761,1000,459.166385
3095.064153,1000,459.572757
3159.245334,1000,459.980239
3084.88987,1000,460.386817
1152.436497,358,460.531866
1422.276721,441,461.160784
3166.843453,1000,461.588582
735.687513,245,461.692577
3087.271357,1000,462.108722
3138.345255,1000,462.528129
2330.617239,706,462.830044
2837.569476,873,463.667461
3099.109616,1000,464.089359
3152.165973,1000,464.516829
3070.806757,1000,464.93592
3081.794066,1000,465.364939
3159.511516,1000,466.293122
3178.345436,1000,466.727732
3096.03963,1000,467.152755
2216.108927,681,467.442046
3163.489171,1000,467.861074
3167.99202,1000,468.290297
3183.49718,1000,469.17696
3091.430041,1000,469.585847
3151.227921,1000,469.994924
3130.032428,1000,470.407433
3111.507879,1000,470.803689
3137.574631,1000,471.708094
966.187851,291,471.825653
3138.533019,1000,472.233442
3197.767219,1000,472.639278
3117.174667,1000,473.061157
1690.726258,511,473.279044
3178.566784,1000,474.187039
3146.483133,1000,474.602522
2485.378652,762,474.927924
1241.314689,383,475.093013
2780.326059,832,475.442875
3140.014159,1000,475.867088
3106.101368,1000,476.772694
3172.875625,1000,477.192602
3155.127746,1000,477.617735
3139.526182,1000,478.038106
3142.955863,1000,478.466148
939.923673,286,478.587861
3180.878862,1000,479.460212
3114.230101,1000,479.873668
1526.130642,451,480.06392
3171.675008,1000,480.485228
3148.486418,1000,480.911022
3176.957057,1000,481.803691
3167.266476,1000,482.230467
3116.167391,1000,482.646506
3138.538047,1000,483.073831
3167.422239,1000,483.508626
2755.523433,816,484.313362
864.684691,276,484.430977
3131.048494,1000,484.853937
1228.751071,370,485.010342
3155.437824,1000,485.437823
3062.612009,1000,485.861889
3178.625891,1000,486.286961
1414.974018,419,486.960881
3181.459489,1000,487.385876
2983.202896,890,487.762984
3130.775215,1000,488.190517
3135.467767,1000,488.645915
2271.728185,684,488.935995
1759.742133,523,489.650853
3161.229613,1000,490.081846
3111.534265,1000,490.510376
3158.115166,1000,490.95247
2461.858707,751,491.254197
1773.997021,528,491.479787
3273.790543,1000,492.369175
2160.241771,648,492.649669
1912.041072,589,492.90715
2834.359832,858,493.26451
1770.835019,532,493.481971
3158.854225,1000,493.901215
1677.601844,519,494.12068
3186.241088,1000,495.000636
3166.098337,1000,495.423804
1424.97908,425,495.604695
3181.320701,1000,496.031854
3164.598846,1000,496.448132
3166.44225,1000,497.36638
3148.929286,1000,497.796144
3224.269536,952,498.184177
3154.897062,1000,498.606307
3161.444148,1000,499.024538
2339.505527,713,499.315807
3163.710091,1000,500.204485
3168.434196,1000,500.61188
1781.93097,551,500.836054
1547.503165,463,501.024205
2688.868277,811,501.365148
3145.168557,1000,501.791285
3172.702436,1000,502.69109
2750.264473,832,503.044549
3129.77499,1000,503.459795
3171.35416,1000,503.883755
3176.268758,1000,504.296801
3133.590118,1000,505.190148
3168.205488,1000,505.621558
3140.448235,1000,506.045871
3122.704646,1000,506.465706
3165.088501,1000,506.884874
3147.202196,1000,507.728815
3162.3511,1000,508.170651
3148.524217,1000,508.638308
1617.672581,478,508.833683
2218.148448,674,509.114839
3169.67477,1000,509.588992
3312.290716,1000,510.499489
3169.085554,1000,510.920795
3171.743579,1000,511.333521
1743.142854,518,511.543235
856.827538,248,511.646212
3177.135532,1000,512.067278
3158.348841,1000,512.962976
3131.453764,1000,513.370803
1207.012379,367,513.519782
3122.194239,1000,513.926974
3250.971691,1000,514.330983
3177.765588,1000,514.736171
3174.410201,1000,515.655602
2652.194474,797,515.986455
1852.545724,591,516.231997
1137.452863,345,516.376662
3144.794229,1000,516.812202
3174.392362,1000,517.255817
902.690209,276,517.377227
